cid2,cid,dbid,name,dbid2,name2,descr
5665,1188,DB02134,Xanthine,DB01080,Vigabatrin,Vigabatrin may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5666,1188,DB02134,Xanthine,DB09185,Viloxazine,The metabolism of Xanthine can be decreased when combined with Viloxazine.
5717,1188,DB02134,Xanthine,DB00549,Zafirlukast,The serum concentration of Zafirlukast can be decreased when it is combined with Xanthine.
5719,1188,DB02134,Xanthine,DB00962,Zaleplon,Zaleplon may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5732,1188,DB02134,Xanthine,DB00425,Zolpidem,The metabolism of Xanthine can be decreased when combined with Zolpidem.
5734,1188,DB02134,Xanthine,DB00909,Zonisamide,Zonisamide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5736,1188,DB02134,Xanthine,DB09225,Zotepine,The metabolism of Zotepine can be decreased when combined with Xanthine.
5757,1188,DB02134,Xanthine,DB00783,Estradiol,The metabolism of Xanthine can be decreased when combined with Estradiol.
5803,1188,DB02134,Xanthine,DB03604,Tiratricol,Tiratricol may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5816,1188,DB02134,Xanthine,DB00668,Epinephrine,The risk or severity of adverse effects can be increased when Epinephrine is combined with Xanthine.
5819,1188,DB02134,Xanthine,DB00451,Levothyroxine,Levothyroxine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5826,1188,DB02134,Xanthine,DB01576,Dextroamphetamine,The risk or severity of adverse effects can be increased when Dextroamphetamine is combined with Xanthine.
5906,1188,DB02134,Xanthine,DB00610,Metaraminol,The risk or severity of adverse effects can be increased when Metaraminol is combined with Xanthine.
5920,1188,DB02134,Xanthine,DB00279,Liothyronine,Liothyronine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
5991,1188,DB02134,Xanthine,DB00977,Ethinylestradiol,The metabolism of Xanthine can be decreased when combined with Ethinylestradiol.
6009,1188,DB02134,Xanthine,DB01424,Aminophenazone,The metabolism of Xanthine can be decreased when combined with Aminophenazone.
6041,1188,DB02134,Xanthine,DB00388,Phenylephrine,The risk or severity of adverse effects can be increased when Phenylephrine is combined with Xanthine.
6082,1188,DB02134,Xanthine,DB00723,Methoxamine,The risk or severity of adverse effects can be increased when Methoxamine is combined with Xanthine.
6099,1188,DB02134,Xanthine,DB09241,Methylene blue,The metabolism of Xanthine can be increased when combined with Methylene blue.
6476,1188,DB02134,Xanthine,DB05246,Methsuximide,Methsuximide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
6839,1188,DB02134,Xanthine,DB00832,Phensuximide,Phensuximide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
7028,1188,DB02134,Xanthine,DB00852,Pseudoephedrine,The risk or severity of adverse effects can be increased when Pseudoephedrine is combined with Xanthine.
7029,1188,DB02134,Xanthine,DB00937,Diethylpropion,The risk or severity of adverse effects can be increased when Diethylpropion is combined with Xanthine.
7172,1188,DB02134,Xanthine,DB09203,Synephrine,The risk or severity of adverse effects can be increased when Synephrine is combined with Xanthine.
8271,1188,DB02134,Xanthine,DB00849,Methylphenobarbital,The serum concentration of Xanthine can be decreased when it is combined with Methylphenobarbital.
8280,1188,DB02134,Xanthine,DB00617,Paramethadione,Paramethadione may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
8646,1188,DB02134,Xanthine,DB01667,8-azaguanine,The metabolism of Xanthine can be decreased when combined with 8-azaguanine.
8982,1188,DB02134,Xanthine,DB00607,Nafcillin,The metabolism of Xanthine can be increased when combined with Nafcillin.
9034,1188,DB02134,Xanthine,DB00474,Methohexital,The serum concentration of Xanthine can be decreased when it is combined with Methohexital.
9294,1188,DB02134,Xanthine,DB01364,Ephedrine,The risk or severity of adverse effects can be increased when Ephedrine is combined with Xanthine.
9305,1188,DB02134,Xanthine,DB03374,"3,5-Diiodotyrosine","3,5-Diiodotyrosine may decrease the excretion rate of Xanthine which could result in a higher serum level."
9403,1188,DB02134,Xanthine,DB13954,Estradiol cypionate,The metabolism of Estradiol cypionate can be decreased when combined with Xanthine.
9433,1188,DB02134,Xanthine,DB01223,Aminophylline,The metabolism of Xanthine can be decreased when combined with Aminophylline.
9880,1188,DB02134,Xanthine,DB04839,Cyproterone acetate,The metabolism of Xanthine can be increased when combined with Cyproterone acetate.
10007,1188,DB02134,Xanthine,DB01556,Chlorphentermine,The risk or severity of adverse effects can be increased when Chlorphentermine is combined with Xanthine.
10168,1188,DB02134,Xanthine,DB13174,Rhein,The metabolism of Xanthine can be decreased when combined with Rhein.
10230,1188,DB02134,Xanthine,DB12945,Dihydralazine,The metabolism of Xanthine can be decreased when combined with Dihydralazine.
10391,1188,DB02134,Xanthine,DB09011,Beclamide,Beclamide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
10630,1188,DB02134,Xanthine,DB13799,Ethadione,Ethadione may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
10661,1188,DB02134,Xanthine,DB14132,8-chlorotheophylline,The metabolism of 8-chlorotheophylline can be decreased when combined with Xanthine.
10783,1188,DB02134,Xanthine,DB06470,Clomethiazole,Clomethiazole may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
10836,1188,DB02134,Xanthine,DB01577,Metamfetamine,The risk or severity of adverse effects can be increased when Metamfetamine is combined with Xanthine.
11125,1188,DB02134,Xanthine,DB14509,Lithium carbonate,The serum concentration of Lithium carbonate can be decreased when it is combined with Xanthine.
11808,1188,DB02134,Xanthine,DB14018,Bromotheophylline,The metabolism of Bromotheophylline can be decreased when combined with Xanthine.
12560,1188,DB02134,Xanthine,DB00199,Erythromycin,The metabolism of Xanthine can be decreased when combined with Erythromycin.
13314,1188,DB02134,Xanthine,DB13872,Lormetazepam,The therapeutic efficacy of Lormetazepam can be decreased when used in combination with Xanthine.
13791,1188,DB02134,Xanthine,DB13956,Estradiol valerate,The metabolism of Estradiol valerate can be decreased when combined with Xanthine.
14052,1188,DB02134,Xanthine,DB00330,Ethambutol,The metabolism of Xanthine can be decreased when combined with Ethambutol.
14113,1188,DB02134,Xanthine,DB13455,Phenibut,Phenibut may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
15664,1188,DB02134,Xanthine,DB11932,Abametapir,The serum concentration of Xanthine can be increased when it is combined with Abametapir.
16078,1188,DB02134,Xanthine,DB00470,Dronabinol,The metabolism of Xanthine can be decreased when combined with Dronabinol.
16229,1188,DB02134,Xanthine,DB13203,Bamifylline,The metabolism of Bamifylline can be decreased when combined with Xanthine.
16362,1188,DB02134,Xanthine,DB01100,Pimozide,The metabolism of Xanthine can be decreased when combined with Pimozide.
17925,1188,DB02134,Xanthine,DB01511,Delorazepam,The therapeutic efficacy of Delorazepam can be decreased when used in combination with Xanthine.
21138,1188,DB02134,Xanthine,DB03322,Dexpropranolol,The risk or severity of adverse effects can be increased when Dexpropranolol is combined with Xanthine.
21777,1188,DB02134,Xanthine,DB13852,Mefenorex,The risk or severity of adverse effects can be increased when Mefenorex is combined with Xanthine.
21850,1188,DB02134,Xanthine,DB13812,Bufylline,The metabolism of Bufylline can be decreased when combined with Xanthine.
24083,1188,DB02134,Xanthine,DB00653,Magnesium sulfate,Magnesium sulfate may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
26175,1188,DB02134,Xanthine,DB01442,MMDA,The risk or severity of adverse effects can be increased when MMDA is combined with Xanthine.
26248,1188,DB02134,Xanthine,DB11994,Diacerein,The metabolism of Xanthine can be decreased when combined with Diacerein.
26533,1188,DB02134,Xanthine,DB11549,Tiletamine,Tiletamine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
26757,1188,DB02134,Xanthine,DB01037,Selegiline,The metabolism of Xanthine can be decreased when combined with Selegiline.
26934,1188,DB02134,Xanthine,DB00397,Phenylpropanolamine,The risk or severity of adverse effects can be increased when Phenylpropanolamine is combined with Xanthine.
27402,1188,DB02134,Xanthine,DB01467,"2,5-Dimethoxy-4-ethylamphetamine","The risk or severity of adverse effects can be increased when 2,5-Dimethoxy-4-ethylamphetamine is combined with Xanthine."
28329,1188,DB02134,Xanthine,DB13592,Etamiphylline,The metabolism of Etamiphylline can be decreased when combined with Xanthine.
30668,1188,DB02134,Xanthine,DB04948,Lofexidine,The metabolism of Lofexidine can be decreased when combined with Xanthine.
31072,1188,DB02134,Xanthine,DB00389,Carbimazole,Carbimazole may decrease the excretion rate of Xanthine which could result in a higher serum level.
31264,1188,DB02134,Xanthine,DB09117,Paraldehyde,Paraldehyde may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
31640,1188,DB02134,Xanthine,DB00801,Halazepam,The therapeutic efficacy of Halazepam can be decreased when used in combination with Xanthine.
33572,1188,DB02134,Xanthine,DB00867,Ritodrine,The risk or severity of adverse effects can be increased when Ritodrine is combined with Xanthine.
33624,1188,DB02134,Xanthine,DB00373,Timolol,The risk or severity of adverse effects can be increased when Timolol is combined with Xanthine.
33746,1188,DB02134,Xanthine,DB01587,Ketazolam,The therapeutic efficacy of Ketazolam can be decreased when used in combination with Xanthine.
34312,1188,DB02134,Xanthine,DB00776,Oxcarbazepine,Oxcarbazepine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
35330,1188,DB02134,Xanthine,DB00901,Bitolterol,The risk or severity of hypokalemia can be increased when Xanthine is combined with Bitolterol.
36462,1188,DB02134,Xanthine,DB00773,Etoposide,The metabolism of Xanthine can be decreased when combined with Etoposide.
36811,1188,DB02134,Xanthine,DB00841,Dobutamine,The risk or severity of adverse effects can be increased when Dobutamine is combined with Xanthine.
36920,1188,DB02134,Xanthine,DB13775,Tertatolol,The risk or severity of adverse effects can be increased when Tertatolol is combined with Xanthine.
37367,1188,DB02134,Xanthine,DB01489,Camazepam,The therapeutic efficacy of Camazepam can be decreased when used in combination with Xanthine.
37464,1188,DB02134,Xanthine,DB01359,Penbutolol,The risk or severity of adverse effects can be increased when Penbutolol is combined with Xanthine.
37632,1188,DB02134,Xanthine,DB00546,Adinazolam,The therapeutic efficacy of Adinazolam can be decreased when used in combination with Xanthine.
38668,1188,DB02134,Xanthine,DB13837,Doxefazepam,The therapeutic efficacy of Doxefazepam can be decreased when used in combination with Xanthine.
38945,1188,DB02134,Xanthine,DB01056,Tocainide,The metabolism of Xanthine can be decreased when combined with Tocainide.
40391,1188,DB02134,Xanthine,DB13335,Pinazepam,The therapeutic efficacy of Pinazepam can be decreased when used in combination with Xanthine.
40632,1188,DB02134,Xanthine,DB04951,Pirfenidone,The metabolism of Pirfenidone can be decreased when combined with Xanthine.
42396,1188,DB02134,Xanthine,DB13777,Prenalterol,The risk or severity of adverse effects can be increased when Prenalterol is combined with Xanthine.
43815,1188,DB02134,Xanthine,DB00715,Paroxetine,The metabolism of Xanthine can be decreased when combined with Paroxetine.
44112,1188,DB02134,Xanthine,DB08807,Bopindolol,The risk or severity of adverse effects can be increased when Bopindolol is combined with Xanthine.
47953,1188,DB02134,Xanthine,DB04889,Bicifadine,The metabolism of Bicifadine can be decreased when combined with Xanthine.
50248,1188,DB02134,Xanthine,DB12245,Triclabendazole,The metabolism of Xanthine can be decreased when combined with Triclabendazole.
50942,1188,DB02134,Xanthine,DB09273,Doxofylline,The risk or severity of adverse effects can be increased when Xanthine is combined with Doxofylline.
51045,1188,DB02134,Xanthine,DB12752,Bucindolol,The risk or severity of adverse effects can be increased when Bucindolol is combined with Xanthine.
51081,1188,DB02134,Xanthine,DB00487,Pefloxacin,The metabolism of Xanthine can be decreased when combined with Pefloxacin.
54766,1188,DB02134,Xanthine,DB01408,Bambuterol,The risk or severity of hypokalemia can be increased when Xanthine is combined with Bambuterol.
56206,1188,DB02134,Xanthine,DB11511,Difloxacin,The metabolism of Xanthine can be decreased when combined with Difloxacin.
56208,1188,DB02134,Xanthine,DB11491,Sarafloxacin,The metabolism of Xanthine can be decreased when combined with Sarafloxacin.
56339,1188,DB02134,Xanthine,DB01320,Fosphenytoin,The serum concentration of Xanthine can be decreased when it is combined with Fosphenytoin.
58258,1188,DB02134,Xanthine,DB13772,Rufloxacin,The metabolism of Xanthine can be decreased when combined with Rufloxacin.
59708,1188,DB02134,Xanthine,DB11868,Etiracetam,Etiracetam may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
59768,1188,DB02134,Xanthine,DB00187,Esmolol,The risk or severity of adverse effects can be increased when Esmolol is combined with Xanthine.
60021,1188,DB02134,Xanthine,DB01405,Temafloxacin,The metabolism of Xanthine can be decreased when combined with Temafloxacin.
60464,1188,DB02134,Xanthine,DB01208,Sparfloxacin,The metabolism of Xanthine can be decreased when combined with Sparfloxacin.
60490,1188,DB02134,Xanthine,DB00744,Zileuton,The metabolism of Xanthine can be decreased when combined with Zileuton.
60511,1188,DB02134,Xanthine,DB06458,Remacemide,Remacemide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
60605,1188,DB02134,Xanthine,DB11443,Orbifloxacin,The metabolism of Xanthine can be decreased when combined with Orbifloxacin.
60606,1188,DB02134,Xanthine,DB00758,Clopidogrel,The metabolism of Xanthine can be decreased when combined with Clopidogrel.
60648,1188,DB02134,Xanthine,DB00906,Tiagabine,Tiagabine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
60657,1188,DB02134,Xanthine,DB09351,Levobetaxolol,The risk or severity of adverse effects can be increased when Levobetaxolol is combined with Xanthine.
60663,1188,DB02134,Xanthine,DB01388,Mibefradil,The metabolism of Xanthine can be decreased when combined with Mibefradil.
60786,1188,DB02134,Xanthine,DB12531,Lobucavir,The metabolism of Lobucavir can be decreased when combined with Xanthine.
60789,1188,DB02134,Xanthine,DB01102,Arbutamine,The risk or severity of hypokalemia can be increased when Xanthine is combined with Arbutamine.
60817,1188,DB02134,Xanthine,DB02568,Peldesine,The metabolism of Peldesine can be decreased when combined with Xanthine.
60857,1188,DB02134,Xanthine,DB00315,Zolmitriptan,The metabolism of Xanthine can be decreased when combined with Zolmitriptan.
60961,1188,DB02134,Xanthine,DB00640,Adenosine,The therapeutic efficacy of Adenosine can be decreased when used in combination with Xanthine.
62065,1188,DB02134,Xanthine,DB01484,"4-Bromo-2,5-dimethoxyamphetamine","The risk or severity of adverse effects can be increased when 4-Bromo-2,5-dimethoxyamphetamine is combined with Xanthine."
62959,1188,DB02134,Xanthine,DB00685,Trovafloxacin,The metabolism of Xanthine can be decreased when combined with Trovafloxacin.
64139,1188,DB02134,Xanthine,DB00625,Efavirenz,The metabolism of Xanthine can be decreased when combined with Efavirenz.
65628,1188,DB02134,Xanthine,DB06769,Bendamustine,The metabolism of Bendamustine can be decreased when combined with Xanthine.
65772,1188,DB02134,Xanthine,DB13692,Tretoquinol,The risk or severity of adverse effects can be increased when Tretoquinol is combined with Xanthine.
65814,1188,DB02134,Xanthine,DB13508,Cloranolol,The risk or severity of adverse effects can be increased when Cloranolol is combined with Xanthine.
65947,1188,DB02134,Xanthine,DB11892,Prulifloxacin,The metabolism of Xanthine can be decreased when combined with Prulifloxacin.
65957,1188,DB02134,Xanthine,DB11774,Pazufloxacin,The metabolism of Xanthine can be decreased when combined with Pazufloxacin.
66265,1188,DB02134,Xanthine,DB01191,Dexfenfluramine,The metabolism of Xanthine can be decreased when combined with Dexfenfluramine.
67532,1188,DB02134,Xanthine,DB07637,Dibromotyrosine,Dibromotyrosine may decrease the excretion rate of Xanthine which could result in a higher serum level.
68770,1188,DB02134,Xanthine,DB11770,Talinolol,The risk or severity of adverse effects can be increased when Talinolol is combined with Xanthine.
68792,1188,DB02134,Xanthine,DB12265,Fexinidazole,The metabolism of Xanthine can be decreased when combined with Fexinidazole.
68865,1188,DB02134,Xanthine,DB09288,Propacetamol,The metabolism of Propacetamol can be decreased when combined with Xanthine.
69550,1188,DB02134,Xanthine,DB13573,Acefylline,The metabolism of Acefylline can be decreased when combined with Xanthine.
70569,1188,DB02134,Xanthine,DB13634,Pentifylline,The metabolism of Pentifylline can be decreased when combined with Xanthine.
71113,1188,DB02134,Xanthine,DB04165,Valpromide,Valpromide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
71188,1188,DB02134,Xanthine,DB11404,Enrofloxacin,The metabolism of Xanthine can be decreased when combined with Enrofloxacin.
71196,1188,DB02134,Xanthine,DB09001,Barbexaclone,The serum concentration of Xanthine can be decreased when it is combined with Barbexaclone.
71260,1188,DB02134,Xanthine,DB13338,Flurithromycin,The metabolism of Xanthine can be decreased when combined with Flurithromycin.
71301,1188,DB02134,Xanthine,DB04861,Nebivolol,The risk or severity of adverse effects can be increased when Nebivolol is combined with Xanthine.
71371,1188,DB02134,Xanthine,DB01583,Liotrix,Liotrix may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
71698,1188,DB02134,Xanthine,DB13530,Mepindolol,The risk or severity of adverse effects can be increased when Mepindolol is combined with Xanthine.
71733,1188,DB02134,Xanthine,DB06726,Bufuralol,The risk or severity of adverse effects can be increased when Bufuralol is combined with Xanthine.
71857,1188,DB02134,Xanthine,DB12927,Theodrenaline,The metabolism of Theodrenaline can be decreased when combined with Xanthine.
71955,1188,DB02134,Xanthine,DB08952,Indenolol,The risk or severity of adverse effects can be increased when Indenolol is combined with Xanthine.
72014,1188,DB02134,Xanthine,DB13757,Epanolol,The risk or severity of adverse effects can be increased when Epanolol is combined with Xanthine.
72060,1188,DB02134,Xanthine,DB13362,Pheneturide,Pheneturide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
72281,1188,DB02134,Xanthine,DB01094,Hesperetin,The metabolism of Xanthine can be decreased when combined with Hesperetin.
72474,1188,DB02134,Xanthine,DB00365,Grepafloxacin,The metabolism of Xanthine can be decreased when combined with Grepafloxacin.
72493,1188,DB02134,Xanthine,DB11442,Oleandomycin,The metabolism of Xanthine can be decreased when combined with Oleandomycin.
77992,1188,DB02134,Xanthine,DB00998,Frovatriptan,The metabolism of Xanthine can be decreased when combined with Frovatriptan.
79639,1188,DB02134,Xanthine,DB02489,9-Methylguanine,The metabolism of 9-Methylguanine can be decreased when combined with Xanthine.
82148,1188,DB02134,Xanthine,DB06594,Agomelatine,The metabolism of Agomelatine can be decreased when combined with Xanthine.
84029,1188,DB02134,Xanthine,DB01211,Clarithromycin,The metabolism of Xanthine can be decreased when combined with Clarithromycin.
91546,1188,DB02134,Xanthine,DB08496,(R)-warfarin,The metabolism of (R)-warfarin can be decreased when combined with Xanthine.
92253,1188,DB02134,Xanthine,DB01002,Levobupivacaine,The metabolism of Xanthine can be decreased when combined with Levobupivacaine.
92786,1188,DB02134,Xanthine,DB11859,Brexanolone,Brexanolone may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
92974,1188,DB02134,Xanthine,DB06262,Droxidopa,The risk or severity of hypokalemia can be increased when Xanthine is combined with Droxidopa.
94532,1188,DB02134,Xanthine,DB11587,Etafedrine,The risk or severity of hypokalemia can be increased when Xanthine is combined with Etafedrine.
100684,1188,DB02134,Xanthine,DB04356,9-Deazaguanine,The metabolism of 9-Deazaguanine can be decreased when combined with Xanthine.
102697,1188,DB02134,Xanthine,DB14672,Oxazepam acetate,The therapeutic efficacy of Oxazepam acetate can be decreased when used in combination with Xanthine.
102710,1188,DB02134,Xanthine,DB01482,Fenethylline,The metabolism of Xanthine can be decreased when combined with Fenethylline.
105039,1188,DB02134,Xanthine,DB01566,Methylenedioxyethamphetamine,The risk or severity of adverse effects can be increased when Methylenedioxyethamphetamine is combined with Xanthine.
108000,1188,DB02134,Xanthine,DB09290,Ramosetron,The metabolism of Ramosetron can be decreased when combined with Xanthine.
114905,1188,DB02134,Xanthine,DB12212,Landiolol,The risk or severity of adverse effects can be increased when Landiolol is combined with Xanthine.
119590,1188,DB02134,Xanthine,DB06512,Deramciclane,Deramciclane may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
121892,1188,DB02134,Xanthine,DB04953,Ezogabine,Ezogabine may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
121904,1188,DB02134,Xanthine,DB04070,6-Deoxyerythronolide B,The metabolism of Xanthine can be decreased when combined with 6-Deoxyerythronolide B.
123600,1188,DB02134,Xanthine,DB13139,Levosalbutamol,The risk or severity of hypokalemia can be increased when Xanthine is combined with Levosalbutamol.
123619,1188,DB02134,Xanthine,DB01628,Etoricoxib,The metabolism of Xanthine can be decreased when combined with Etoricoxib.
123964,1188,DB02134,Xanthine,DB06235,Vadimezan,The metabolism of Vadimezan can be decreased when combined with Xanthine.
124093,1188,DB02134,Xanthine,DB06160,Garenoxacin,The metabolism of Xanthine can be decreased when combined with Garenoxacin.
129228,1188,DB02134,Xanthine,DB06201,Rufinamide,Rufinamide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
132971,1188,DB02134,Xanthine,DB05812,Abiraterone,The serum concentration of Xanthine can be increased when it is combined with Abiraterone.
134018,1188,DB02134,Xanthine,DB04854,Febuxostat,The serum concentration of the active metabolites of Xanthine can be increased when Xanthine is used in combination with Febuxostat.
134664,1188,DB02134,Xanthine,DB12537,"1,2-Benzodiazepine","The therapeutic efficacy of 1,2-Benzodiazepine can be decreased when used in combination with Xanthine."
134780,1188,DB02134,Xanthine,DB08910,Pomalidomide,The metabolism of Pomalidomide can be decreased when combined with Xanthine.
148192,1188,DB02134,Xanthine,DB01072,Atazanavir,The metabolism of Xanthine can be decreased when combined with Atazanavir.
149096,1188,DB02134,Xanthine,DB01137,Levofloxacin,The metabolism of Xanthine can be decreased when combined with Levofloxacin.
152946,1188,DB02134,Xanthine,DB00218,Moxifloxacin,The metabolism of Xanthine can be decreased when combined with Moxifloxacin.
153941,1188,DB02134,Xanthine,DB00442,Entecavir,The metabolism of Xanthine can be decreased when combined with Entecavir.
156375,1188,DB02134,Xanthine,DB09480,Iofetamine I-123,The risk or severity of adverse effects can be increased when Iofetamine I-123 is combined with Xanthine.
156391,1188,DB02134,Xanthine,DB00788,Naproxen,The metabolism of Xanthine can be decreased when combined with Naproxen.
156419,1188,DB02134,Xanthine,DB01012,Cinacalcet,The metabolism of Xanthine can be decreased when combined with Cinacalcet.
164739,1188,DB02134,Xanthine,DB06707,Levonordefrin,The risk or severity of adverse effects can be increased when Levonordefrin is combined with Xanthine.
165688,1188,DB02134,Xanthine,DB13955,Estradiol dienanthate,The metabolism of Estradiol dienanthate can be decreased when combined with Xanthine.
166558,1188,DB02134,Xanthine,DB06442,Avasimibe,The metabolism of Xanthine can be decreased when combined with Avasimibe.
175540,1188,DB02134,Xanthine,DB13443,Esatenolol,The risk or severity of adverse effects can be increased when Esatenolol is combined with Xanthine.
175805,1188,DB02134,Xanthine,DB00296,Ropivacaine,The metabolism of Xanthine can be decreased when combined with Ropivacaine.
176870,1188,DB02134,Xanthine,DB00530,Erlotinib,The metabolism of Xanthine can be decreased when combined with Erlotinib.
179344,1188,DB02134,Xanthine,DB09119,Eslicarbazepine acetate,Eslicarbazepine acetate may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
202225,1188,DB02134,Xanthine,DB13179,Troleandomycin,The metabolism of Xanthine can be decreased when combined with Troleandomycin.
208902,1188,DB02134,Xanthine,DB00980,Ramelteon,The metabolism of Xanthine can be decreased when combined with Ramelteon.
216239,1188,DB02134,Xanthine,DB00398,Sorafenib,The metabolism of Xanthine can be decreased when combined with Sorafenib.
219024,1188,DB02134,Xanthine,DB06213,Regadenoson,Xanthine may decrease effectiveness of Regadenoson as a diagnostic agent.
219078,1188,DB02134,Xanthine,DB06218,Lacosamide,Lacosamide may increase the excretion rate of Xanthine which could result in a lower serum level and potentially a reduction in efficacy.
219105,1188,DB02134,Xanthine,DB13703,Gepefrine,The risk or severity of adverse effects can be increased when Gepefrine is combined with Xanthine.
222757,1188,DB02134,Xanthine,DB13953,Estradiol benzoate,The metabolism of Estradiol benzoate can be decreased when combined with Xanthine.
287180,1188,DB02134,Xanthine,DB00817,Rosoxacin,The metabolism of Xanthine can be decreased when combined with Rosoxacin.
387447,1188,DB02134,Xanthine,DB00188,Bortezomib,The metabolism of Xanthine can be decreased when combined with Bortezomib.
392622,1188,DB02134,Xanthine,DB00503,Ritonavir,The metabolism of Xanthine can be increased when combined with Ritonavir.
439260,1188,DB02134,Xanthine,DB00368,Norepinephrine,The risk or severity of adverse effects can be increased when Norepinephrine is combined with Xanthine.
441074,1188,DB02134,Xanthine,DB00908,Quinidine,The serum concentration of Xanthine can be increased when it is combined with Quinidine.
